8.725938938676702783e-02 4.087169170379638672e-01 8.660496771335601807e-02
1.731229346880507336e+00 4.158037900924682617e-01 1.125148683786392212e-01
8.312149674501394525e-01 4.847797155380249023e-01 1.041627079248428345e-01
3.612693892931979622e-01 4.417181015014648438e-01 7.084899395704269409e-02
1.451741867565015331e+00 4.468128383159637451e-01 1.129181385040283203e-01
9.970370008159517017e-01 4.647133350372314453e-01 1.128615364432334900e-01
1.660317520043221640e+00 4.236212372779846191e-01 1.128529161214828491e-01
5.401431659922595330e-02 4.044733941555023193e-01 8.299434185028076172e-02
1.269345776682880622e+00 4.471575617790222168e-01 1.117188334465026855e-01
1.259101259998518518e-01 4.138078689575195312e-01 9.054125845432281494e-02
1.635638403213565351e+00 4.263418018817901611e-01 1.129706501960754395e-01
1.861146539716550752e+00 4.014816582202911377e-01 1.118955388665199280e-01
1.464091548846140567e+00 4.454743862152099609e-01 1.130880489945411682e-01
1.989056873474047693e+00 3.901237547397613525e-01 1.139496937394142151e-01
9.522954633014208969e-01 4.692414999008178711e-01 1.128313392400741577e-01
1.695968435104409977e+00 4.196909666061401367e-01 1.126829907298088074e-01
1.905526357538809945e+00 3.966507613658905029e-01 1.124619841575622559e-01
1.581929089977401670e+00 4.322627782821655273e-01 1.132266744971275330e-01
1.499599417502584187e+00 4.415223598480224609e-01 1.132422909140586853e-01
7.296306169049862067e-01 4.947772026062011719e-01 9.569821506738662720e-02
1.643860751545183296e+00 4.254353642463684082e-01 1.129314303398132324e-01
1.132654655908917896e-01 4.121423363685607910e-01 8.925348520278930664e-02
1.675971860120271106e+00 4.218953847885131836e-01 1.127783358097076416e-01
1.703940101972247323e+00 4.188122153282165527e-01 1.126449704170227051e-01
6.758472647663709143e-01 4.912953972816467285e-01 9.133749455213546753e-02
5.903743297236103693e-01 4.797972440719604492e-01 8.134929835796356201e-02
1.583818014031563859e+00 4.320545196533203125e-01 1.132176518440246582e-01
1.188978106184237271e+00 4.445356130599975586e-01 1.126263514161109924e-01
4.306433061201153656e-01 4.589711427688598633e-01 6.781440228223800659e-02
1.271711811293008365e+00 4.472366571426391602e-01 1.117306947708129883e-01
1.016201133493040976e+00 4.631320238113403320e-01 1.127234101295471191e-01
6.527099386121839597e-01 4.882228970527648926e-01 8.887580782175064087e-02
1.328055939407726926e+00 4.490415155887603760e-01 1.119033098220825195e-01
1.280468813488789603e+00 4.475222229957580566e-01 1.117646694183349609e-01
1.989708664878866662e+00 3.900790810585021973e-01 1.139611601829528809e-01
1.363442573109154843e-01 4.150517880916595459e-01 9.109973907470703125e-02
1.361048844611101094e+00 4.500948488712310791e-01 1.119994223117828369e-01
9.398889330676196696e-01 4.707881212234497070e-01 1.126804724335670471e-01
4.306433061201153656e-01 4.589711427688598633e-01 6.781440228223800659e-02
1.738963426347659658e+00 4.149512052536010742e-01 1.124780178070068359e-01
7.302431196534415747e-01 4.947400987148284912e-01 9.575604647397994995e-02
7.597337414459763849e-01 4.922154545783996582e-01 9.865640848875045776e-02
1.472844995343815411e+00 4.445257782936096191e-01 1.132084950804710388e-01
1.266943217663203614e+00 4.470773339271545410e-01 1.117067933082580566e-01
1.049406046141317939e+00 4.587275981903076172e-01 1.141008436679840088e-01
9.750105613176884845e-02 4.100658893585205078e-01 8.764801919460296631e-02
5.489338561495116231e-01 4.737637937068939209e-01 7.627584040164947510e-02
1.696207666014652782e+00 4.196646511554718018e-01 1.126818433403968811e-01
6.041178916138656430e-01 4.818505644798278809e-01 8.285861462354660034e-02
6.758472647663709143e-01 4.912953972816467285e-01 9.133749455213546753e-02
