0.000000000000000000e+00 3.905351999402046359e-01 7.730814009904861395e-02
4.081632653061224164e-02 3.929865077137947305e-01 7.623157721012831234e-02
8.163265306122448328e-02 3.970614489912986933e-01 7.969523791223764864e-02
1.224489795918367319e-01 4.026079681515693509e-01 8.102489970624446314e-02
1.632653061224489666e-01 4.047298249602317988e-01 7.928821586072444527e-02
2.040816326530612013e-01 4.090821284055710105e-01 8.069174319505691140e-02
2.448979591836734637e-01 4.147152113914489568e-01 7.981593001633882634e-02
2.857142857142856984e-01 4.120330217480659418e-01 7.964938558638096078e-02
3.265306122448979331e-01 4.196166354417800726e-01 7.543405387550591867e-02
3.673469387755101678e-01 4.336981424689292930e-01 6.972852800041437482e-02
4.081632653061224025e-01 4.509296572208404408e-01 6.570320803672075050e-02
4.489795918367346372e-01 4.636038491129875205e-01 6.592917621135711836e-02
4.897959183673469274e-01 4.697042539715766685e-01 6.639708515256642629e-02
5.306122448979591066e-01 4.741604050993919461e-01 7.422738600522280072e-02
5.714285714285713969e-01 4.749384105205535778e-01 7.507910955697298661e-02
6.122448979591835760e-01 4.685624954104423701e-01 8.201524212956429194e-02
6.530612244897958663e-01 4.696757966279983543e-01 7.929210890084505137e-02
6.938775510204081565e-01 4.635716807842254483e-01 8.127446059137583001e-02
7.346938775510203357e-01 4.560805457830429122e-01 8.528409354388713504e-02
7.755102040816326259e-01 4.538692626357078708e-01 8.629728421568870489e-02
8.163265306122448051e-01 4.420117542147636303e-01 8.809222988784312647e-02
8.571428571428570953e-01 4.274823483824730097e-01 9.216714978218078225e-02
8.979591836734692745e-01 4.290682601928710871e-01 9.430948089808226242e-02
9.387755102040815647e-01 4.305355423688888572e-01 9.645005196332931408e-02
9.795918367346938549e-01 4.244485220313072293e-01 9.353877738118171470e-02
1.020408163265306145e+00 4.235625773668288963e-01 9.655523397028446808e-02
1.061224489795918213e+00 4.196699404716491832e-01 9.811047896742820795e-02
1.102040816326530503e+00 4.192451542615890370e-01 1.015897890925407387e-01
1.142857142857142794e+00 4.179104205965995522e-01 9.863873295485973969e-02
1.183673469387755084e+00 4.191540774703025884e-01 1.016480547189712591e-01
1.224489795918367152e+00 4.124819073081016363e-01 1.016678636893630083e-01
1.265306122448979442e+00 4.099799388647079601e-01 1.003795465081930155e-01
1.306122448979591733e+00 4.162944206595420860e-01 1.016003362089395456e-01
1.346938775510204023e+00 4.131877762079239069e-01 1.014090780168771799e-01
1.387755102040816313e+00 4.065337291359901184e-01 9.885825715959072058e-02
1.428571428571428381e+00 4.065286076068878041e-01 1.024382603541016540e-01
1.469387755102040671e+00 4.086093196272850281e-01 1.036760821938514654e-01
1.510204081632652962e+00 4.092947810888290516e-01 1.022064812481403295e-01
1.551020408163265252e+00 4.101794329285621821e-01 1.037152759730815832e-01
1.591836734693877320e+00 4.040621083974837990e-01 1.050599709153175326e-01
1.632653061224489610e+00 4.000493705272674672e-01 1.062892878428101512e-01
1.673469387755101900e+00 4.040180850028991522e-01 1.057322929054498734e-01
1.714285714285714191e+00 4.032329812645912281e-01 1.064615265280008383e-01
1.755102040816326481e+00 3.966699790954589799e-01 1.072500083595514242e-01
1.795918367346938549e+00 3.961560398340225331e-01 1.070742258056998214e-01
1.836734693877550839e+00 3.922256940603256470e-01 1.072473654523491832e-01
1.877551020408163129e+00 3.911745831370353477e-01 1.074953687191009533e-01
1.918367346938775420e+00 3.903361481428146429e-01 1.048847025260329219e-01
1.959183673469387710e+00 3.907671514153480685e-01 1.076859328150749223e-01
2.000000000000000000e+00 3.877642062306403958e-01 1.075813015177845972e-01
