0.000000000000000000e+00 2.202006721496582031e+01 1.145881265401840210e-01
4.609218436873747243e-03 2.202746391296386719e+01 1.146588176488876343e-01
9.218436873747494487e-03 2.203486824035644531e+01 1.147302240133285522e-01
1.382765531062124173e-02 2.204226493835449219e+01 1.148008853197097778e-01
1.843687374749498897e-02 2.204966735839843750e+01 1.148719936609268188e-01
2.304609218436873622e-02 2.205706405639648438e+01 1.149420887231826782e-01
2.765531062124248346e-02 2.206446647644042969e+01 1.150133460760116577e-01
3.226452905811623417e-02 2.207186698913574219e+01 1.150843054056167603e-01
3.687374749498997795e-02 2.207926368713378906e+01 1.151552349328994751e-01
4.148296593186372172e-02 2.208666419982910156e+01 1.152261644601821899e-01
4.609218436873747243e-02 2.209406661987304688e+01 1.152970641851425171e-01
5.070140280561122315e-02 2.210146331787109375e+01 1.153681427240371704e-01
5.531062124248496692e-02 2.210886383056640625e+01 1.154387146234512329e-01
5.991983967935871069e-02 2.211625862121582031e+01 1.155094057321548462e-01
6.452905811623246835e-02 2.212365913391113281e+01 1.155802160501480103e-01
6.913827655310621212e-02 2.213106346130371094e+01 1.156507283449172974e-01
7.374749498997995589e-02 2.213846397399902344e+01 1.157225817441940308e-01
7.835671342685369967e-02 2.214586067199707031e+01 1.157932430505752563e-01
8.296593186372744344e-02 2.215326118469238281e+01 1.158638447523117065e-01
8.757515030060120109e-02 2.216065788269042969e+01 1.159346848726272583e-01
9.218436873747494487e-02 2.216805839538574219e+01 1.160058826208114624e-01
9.679358717434868864e-02 2.217545890808105469e+01 1.160769611597061157e-01
1.014028056112224463e-01 2.218285560607910156e+01 1.161473542451858521e-01
1.060120240480961901e-01 2.219025611877441406e+01 1.162183731794357300e-01
1.106212424849699338e-01 2.219765663146972656e+01 1.162891536951065063e-01
1.152304609218436776e-01 2.220505523681640625e+01 1.163602322340011597e-01
1.198396793587174214e-01 2.221245384216308594e+01 1.164310127496719360e-01
1.244488977955911790e-01 2.221985435485839844e+01 1.165026575326919556e-01
1.290581162324649367e-01 2.222725486755371094e+01 1.165730208158493042e-01
1.336673346693386666e-01 2.223465156555175781e+01 1.166435927152633667e-01
1.382765531062124242e-01 2.224205589294433594e+01 1.167147308588027954e-01
1.428857715430861541e-01 2.224945259094238281e+01 1.167853027582168579e-01
1.474949899799599118e-01 2.225685310363769531e+01 1.168560534715652466e-01
1.521042084168336694e-01 2.226425361633300781e+01 1.169278770685195923e-01
1.567134268537073993e-01 2.227165031433105469e+01 1.169982701539993286e-01
1.613226452905811570e-01 2.227905082702636719e+01 1.170688718557357788e-01
1.659318637274548869e-01 2.228645133972167969e+01 1.171401292085647583e-01
1.705410821643286445e-01 2.229384803771972656e+01 1.172100752592086792e-01
1.751503006012024022e-01 2.230125045776367188e+01 1.172814220190048218e-01
1.797595190380761321e-01 2.230864906311035156e+01 1.173533648252487183e-01
1.843687374749498897e-01 2.231604766845703125e+01 1.174232810735702515e-01
1.889779559118236474e-01 2.232344818115234375e+01 1.174942702054977417e-01
